name,country
bentongtown,malaysia
batuberendam,malaysia
putrajaya,malaysia
bandarlabuan,malaysia
subangjaya,malaysia
putraheights,malaysia
pantaicenang,malaysia
xai-xai,mozambique
dondo,mozambique
macia,mozambique
tete,mozambique
ressanogarcia,mozambique
quelimane,mozambique
pemba,mozambique
nampula,mozambique
nacala,mozambique
montepuez,mozambique
mocímboa,mozambique
ilhademoçambique,mozambique
maxixe,mozambique
matola,mozambique
maputo,mozambique
manjacaze,mozambique
lichinga,mozambique
inhambane,mozambique
cuamba,mozambique
chokwé,mozambique
chimoio,mozambique
chibuto,mozambique
beira,mozambique
antónioenes,mozambique
mutuáli,mozambique
katimamulilo,namibia
windhoek,namibia
swakopmund,namibia
rundu,namibia
rehoboth,namibia
otjiwarongo,namibia
oshakati,namibia
okahandja,namibia
lüderitz,namibia
keetmanshoop,namibia
grootfontein,namibia
gobabis,namibia
walvisbay,namibia
nouméa,newcaledonia
mont-dore,newcaledonia
dumbéa,newcaledonia
birninkonni,niger
zinder,niger
tillabéri,niger
tibiri,niger
tessaoua,niger
téra,niger
tanout,niger
tahoua,niger
niamey,niger
nguigmi,niger
mirriah,niger
mayahi,niger
matamey,niger
maradi,niger
magaria,niger
madaoua,niger
illéla,niger
gaya,niger
dosso,niger
dogondoutchi,niger
diffa,niger
dakoro,niger
ayorou,niger
alaghsas,niger
agadez,niger
kingston,norfolkisland
zuru,nigeria
zungeru,nigeria
zaria,nigeria
yola,nigeria
yenagoa,nigeria
wukari,nigeria
wudil,nigeria
warri,nigeria
wamba,nigeria
uyo,nigeria
uromi,nigeria
umuahia,nigeria
ughelli,nigeria
ugep,nigeria
uga,nigeria
ubiaja,nigeria
tegina,nigeria
tambuwal,nigeria
talatamafara,nigeria
takum,nigeria
suleja,nigeria
sokoto,nigeria
soba,nigeria
saki,nigeria
shagamu,nigeria
sapele,nigeria
rijau,nigeria
rano,nigeria
potiskum,nigeria
portharcourt,nigeria
pindiga,nigeria
patigi,nigeria
pankshin,nigeria
ozubulu,nigeria
oyo,nigeria
oyan,nigeria
owo,nigeria
owerri,nigeria
otukpa,nigeria
otanayegbaju,nigeria
osogbo,nigeria
oritaeruwa,nigeria
onitsha,nigeria
ondo,nigeria
olupona,nigeria
okuta,nigeria
okrika,nigeria
okigwe,nigeria
okene,nigeria
okemesi,nigeria
okeila,nigeria
ohafia-ifigh,nigeria
ogwashi-uku,nigeria
oguta,nigeria
ogoja,nigeria
ogaminana,nigeria
offa,nigeria
ode,nigeria
obudu,nigeria
obonoma,nigeria
numan,nigeria
nsukka,nigeria
nnewi,nigeria
nkwerre,nigeria
nkpor,nigeria
nguru,nigeria
nasarawa,nigeria
nafada,nigeria
mubi,nigeria
moriki,nigeria
monguno,nigeria
mokwa,nigeria
modakeke,nigeria
minna,nigeria
marte,nigeria
malumfashi,nigeria
makurdi,nigeria
makoko,nigeria
maiduguri,nigeria
magumeri,nigeria
lokoja,nigeria
lere,nigeria
lapai,nigeria
lalupon,nigeria
lagos,nigeria
lafiagi,nigeria
lafia,nigeria
kwale,nigeria
kumo,nigeria
kumagunnam,nigeria
kukawa,nigeria
kuje,nigeria
kontagora,nigeria
kiyawa,nigeria
kisi,nigeria
keffi,nigeria
kauranamoda,nigeria
katsina-ala,nigeria
katsina,nigeria
kari,nigeria
kano,nigeria
kamba,nigeria
kaiama,nigeria
kagoro,nigeria
kafanchan,nigeria
kaduna,nigeria
kachia,nigeria
kabba,nigeria
jos,nigeria
jimeta,nigeria
jega,nigeria
jebba,nigeria
jalingo,nigeria
iwo,nigeria
itu,nigeria
isieke,nigeria
ise-ekiti,nigeria
isanlu-itedoijowa,nigeria
ipoti,nigeria
iperu,nigeria
inisa,nigeria
ilorin,nigeria
ilobu,nigeria
illela,nigeria
ilesa,nigeria
ilaro,nigeria
ilaorangun,nigeria
ikotekpene,nigeria
ikom,nigeria
ikirun,nigeria
ikire,nigeria
ikere-ekiti,nigeria
ikeja,nigeria
ijero-ekiti,nigeria
ijebu-ode,nigeria
ijebu-jesa,nigeria
ijebu-igbo,nigeria
ihiala,nigeria
igede-ekiti,nigeria
igbo-ukwu,nigeria
igbor,nigeria
igbo-ora,nigeria
igboho,nigeria
igbeti,nigeria
igbara-odo,nigeria
ifo,nigeria
idanre,nigeria
idah,nigeria
ibi,nigeria
ibeto,nigeria
ibadan,nigeria
hadejia,nigeria
gwoza,nigeria
gwarzo,nigeria
gwaram,nigeria
gwadabawa,nigeria
gusau,nigeria
gummi,nigeria
gumel,nigeria
gombi,nigeria
gombe,nigeria
gembu,nigeria
geidam,nigeria
gbongan,nigeria
gaya,nigeria
gashua,nigeria
garko,nigeria
ganye,nigeria
gamboru,nigeria
funtua,nigeria
fiditi,nigeria
ezza-ohu,nigeria
esukoron,nigeria
epe,nigeria
enugu-ukwu,nigeria
enugu-ezike,nigeria
enugu,nigeria
emure-ekiti,nigeria
elele,nigeria
ekpoma,nigeria
eket,nigeria
ejigbo,nigeria
ehaamufu,nigeria
egbe,nigeria
effonalaiye,nigeria
effium,nigeria
ebuteikorodu,nigeria
dutsenwai,nigeria
dutse,nigeria
dukku,nigeria
doma,nigeria
dikwa,nigeria
deba,nigeria
daura,nigeria
daura,nigeria
darazo,nigeria
damboa,nigeria
damaturu,nigeria
calabar,nigeria
burutu,nigeria
bukuru,nigeria
buguma,nigeria
bonny,nigeria
bodesaadu,nigeria
biu,nigeria
birninkudu,nigeria
birninkebbi,nigeria
sofo-birnin-gwari,nigeria
billiri,nigeria
bida,nigeria
benincity,nigeria
bende,nigeria
beli,nigeria
bauchi,nigeria
baro,nigeria
bama,nigeria
badagry,nigeria
babana,nigeria
azare,nigeria
awka,nigeria
awgu,nigeria
auchi,nigeria
asaba,nigeria
argungu,nigeria
aramoko-ekiti,nigeria
apomu,nigeria
anchau,nigeria
amaigbo,nigeria
akwanga,nigeria
akure,nigeria
aku,nigeria
ajaokuta,nigeria
agulu,nigeria
agbor,nigeria
afikpo,nigeria
adoodo,nigeria
ado-ekiti,nigeria
abuja,nigeria
abeokuta,nigeria
abakaliki,nigeria
aba,nigeria
degemahulk,nigeria
tipitapa,nicaragua
somoto,nicaragua
somotillo,nicaragua
siuna,nicaragua
sanrafaeldelsur,nicaragua
sanmarcos,nicaragua
rivas,nicaragua
ríoblanco,nicaragua
rama,nicaragua
puertocabezas,nicaragua
ocotal,nicaragua
nuevaguinea,nicaragua
nandaime,nicaragua
nagarote,nicaragua
matagalpa,nicaragua
masaya,nicaragua
masatepe,nicaragua
managua,nicaragua
león,nicaragua
lapazcentro,nicaragua
juigalpa,nicaragua
jinotepe,nicaragua
jinotega,nicaragua
jalapa,nicaragua
granada,nicaragua
estelí,nicaragua
elviejo,nicaragua
elcrucero,nicaragua
diriamba,nicaragua
corinto,nicaragua
chinandega,nicaragua
chichigalpa,nicaragua
camoapa,nicaragua
boaco,nicaragua
bluefields,nicaragua
ciudadsandino,nicaragua
zwolle,netherlands
zwijndrecht,netherlands
zutphen,netherlands
zundert,netherlands
zoetermeer,netherlands
zevenaar,netherlands
zeist,netherlands
zeewolde,netherlands
zandvoort,netherlands
zaltbommel,netherlands
zaanstad,netherlands
zaandam,netherlands
wolvega,netherlands
woerden,netherlands
woensdrecht,netherlands
wisch,netherlands
winterswijk,netherlands
winschoten,netherlands
wijkbijduurstede,netherlands
wijchen,netherlands
wierden,netherlands
westervoort,netherlands
werkendam,netherlands
weesp,netherlands
weert,netherlands
wassenaar,netherlands
wageningen,netherlands
waddinxveen,netherlands
waalwijk,netherlands
waalre,netherlands
vught,netherlands
voorst,netherlands
voorschoten,netherlands
voorhout,netherlands
voorburg,netherlands
volendam,netherlands
vlissingen,netherlands
vlagtwedde,netherlands
vlaardingen,netherlands
vianen,netherlands
venray,netherlands
venlo,netherlands
velsen-zuid,netherlands
velp,netherlands
veldhoven,netherlands
veghel,netherlands
veere,netherlands
veenendaal,netherlands
veendam,netherlands
valkenswaard,netherlands
utrecht,netherlands
urk,netherlands
uithoorn,netherlands
uden,netherlands
tubbergen,netherlands
tongelre,netherlands
tilburg,netherlands
tiel,netherlands
terneuzen,netherlands
tegelen,netherlands
steenwijk,netherlands
steenbergen,netherlands
staphorst,netherlands
stadskanaal,netherlands
spijkenisse,netherlands
someren,netherlands
soest,netherlands
sneek,netherlands
sliedrecht,netherlands
sittard,netherlands
sint-oedenrode,netherlands
's-hertogenbosch,netherlands
's-gravenzande,netherlands
thehague,netherlands
schijndel,netherlands
schiedam,netherlands
scheveningen,netherlands
schagen,netherlands
rucphen,netherlands
rotterdam,netherlands
roosendaal,netherlands
roermond,netherlands
rijswijk,netherlands
ridderkerk,netherlands
rhoon,netherlands
rhenen,netherlands
raalte,netherlands
putten,netherlands
purmerend,netherlands
pijnacker,netherlands
papendrecht,netherlands
oud-beijerland,netherlands
oss,netherlands
oosterhout,netherlands
oldenzaal,netherlands
oldebroek,netherlands
oisterwijk,netherlands
oegstgeest,netherlands
nuth,netherlands
nunspeet,netherlands
nuenen,netherlands
noordwijkerhout,netherlands
noordwijk-binnen,netherlands
nijmegen,netherlands
nijkerk,netherlands
nieuwegein,netherlands
nederweert,netherlands
naarden,netherlands
naaldwijk,netherlands
mijdrecht,netherlands
middelharnis,netherlands
middelburg,netherlands
meppel,netherlands
meerssen,netherlands
medemblik,netherlands
maastricht,netherlands
maassluis,netherlands
maarssen,netherlands
losser,netherlands
loonopzand,netherlands
lisse,netherlands
lindenholt,netherlands
lichtenvoorde,netherlands
leusden,netherlands
lelystad,netherlands
leiderdorp,netherlands
leiden,netherlands
leeuwarden,netherlands
leerdam,netherlands
leek,netherlands
krimpenaandenijssel,netherlands
korrewegwijk,netherlands
kerkrade,netherlands
katwijkaanzee,netherlands
kampen,netherlands
ijsselstein,netherlands
huizen,netherlands
houten,netherlands
horst,netherlands
hoorn,netherlands
hoogezand,netherlands
hoogeveen,netherlands
hoofddorp,netherlands
hogevucht,netherlands
hoensbroek,netherlands
hilversum,netherlands
hilvarenbeek,netherlands
hillegom,netherlands
heusden,netherlands
hengelo,netherlands
hendrik-ido-ambacht,netherlands
helmond,netherlands
hellevoetsluis,netherlands
heiloo,netherlands
heesch,netherlands
heerlen,netherlands
heerhugowaard,netherlands
heerenveen,netherlands
heerde,netherlands
heemstede,netherlands
heemskerk,netherlands
harlingen,netherlands
harenkarspel,netherlands
haren,netherlands
harderwijk,netherlands
hardenberg,netherlands
haarlem,netherlands
haaksbergen,netherlands
groningen,netherlands
groesbeek,netherlands
gouda,netherlands
gorinchem,netherlands
goirle,netherlands
goes,netherlands
gennep,netherlands
gendringen,netherlands
geldrop,netherlands
geldermalsen,netherlands
geertruidenberg,netherlands
ermelo,netherlands
epe,netherlands
enschede,netherlands
enkhuizen,netherlands
emmen,netherlands
emmeloord,netherlands
elst,netherlands
elburg,netherlands
eindhoven,netherlands
eibergen,netherlands
eersel,netherlands
ede,netherlands
duiven,netherlands
druten,netherlands
dronten,netherlands
drimmelen,netherlands
driebergen-rijsenburg,netherlands
drachten,netherlands
dordrecht,netherlands
dongen,netherlands
doetinchem,netherlands
diemen,netherlands
deventer,netherlands
denhelder,netherlands
delfzijl,netherlands
delft,netherlands
delfshaven,netherlands
debilt,netherlands
dalfsen,netherlands
culemborg,netherlands
cuijk,netherlands
cranendonck,netherlands
castricum,netherlands
capelleaandenijssel,netherlands
bussum,netherlands
bunschoten,netherlands
brunssum,netherlands
brummen,netherlands
broekoplangedijk,netherlands
broekinwaterland,netherlands
breda,netherlands
boxtel,netherlands
boskoop,netherlands
borssele,netherlands
borne,netherlands
born,netherlands
borger,netherlands
bodegraven,netherlands
bloemendaal,netherlands
bladel,netherlands
beverwijk,netherlands
beuningen,netherlands
best,netherlands
bergschenhoek,netherlands
bergeijk,netherlands
bergenopzoom,netherlands
benthuizen,netherlands
beek,netherlands
barneveld,netherlands
barendrecht,netherlands
baarn,netherlands
asten,netherlands
assen,netherlands
arnhem,netherlands
apeldoorn,netherlands
anloo,netherlands
amsterdam,netherlands
amstelveen,netherlands
amersfoort,netherlands
alphenaandenrijn,netherlands
almerestad,netherlands
almelo,netherlands
alkmaar,netherlands
alblasserdam,netherlands
aalten,netherlands
aalsmeer,netherlands
amsterdam-zuidoost,netherlands
berkelenrodenrijs,netherlands
ypenburg,netherlands
trondheim,norway
tromsø,norway
tønsberg,norway
steinkjer,norway
stavanger,norway
skien,norway
sarpsborg,norway
sandnes,norway
sandefjord,norway
porsgrunn,norway
oslo,norway
moss,norway
molde,norway
moirana,norway
lillehammer,norway
larvik,norway
kristiansund,norway
kristiansand,norway
kongsberg,norway
horten,norway
haugesund,norway
harstad,norway
hamar,norway
halden,norway
gjøvik,norway
fredrikstad,norway
drammen,norway
bodø,norway
bergen,norway
arendal,norway
ålesund,norway
askøy,norway
ytrebygda,norway
wāling,nepal
tulsīpur,nepal
tīkāpur,nepal
tānsen,nepal
sirāhā,nepal
rājbirāj,nepal
pokhara,nepal
pātan,nepal
panauti̇̄,nepal
malangwa,nepal
mahendranagar,nepal
lahān,nepal
kirtipur,nepal
khāndbāri,nepal
kathmandu,nepal
janakpur,nepal
jaleswar,nepal
ithari,nepal
ilām,nepal
hetauda,nepal
gulariyā,nepal
gaur,nepal
dharānbāzār,nepal
dhankutā,nepal
dhangarhi,nepal
dārchulā,nepal
dailekh,nepal
dadeldhurā,nepal
butwāl,nepal
bīrganj,nepal
birātnagar,nepal
bharatpur,nepal
bhairāhawā,nepal
bhadrapur,nepal
banepā,nepal
bāglung,nepal
birendranagar,nepal
dipayal,nepal
nepalgunj,nepal
yaren,nauru
alofi,niue
wellington,newzealand
wanganui,newzealand
timaru,newzealand
taupo,newzealand
pukekoheeast,newzealand
porirua,newzealand
paraparaumu,newzealand
palmerstonnorth,newzealand
northshore,newzealand
newplymouth,newzealand
nelson,newzealand
napier,newzealand
manukaucity,newzealand
mangere,newzealand
lowerhutt,newzealand
invercargill,newzealand
hastings,newzealand
hamilton,newzealand
dunedin,newzealand
christchurch,newzealand
auckland,newzealand
levin,newzealand
gisborne,newzealand
masterton,newzealand
tauranga,newzealand
papakura,newzealand
whakatane,newzealand
ashburton,newzealand
whangarei,newzealand
cambridge,newzealand
rotorua,newzealand
blenheim,newzealand
upperhutt,newzealand
taradale,newzealand
waitakere,newzealand
sur,oman
sohar,oman
sufālatsamā’il,oman
shināş,oman
şalālah,oman
şaḩam,oman
nizwá,oman
muscat,oman
khasab,oman
izkī,oman
‘ibrī,oman
ibrā’,oman
bidbid,oman
bawshar,oman
barkā’,oman
bahlā’,oman
badīyah,oman
assuwayq,oman
seeb,oman
rustaq,oman
alliwā’,oman
alkhābūrah,oman
alburaymī,oman
ādam,oman
yanqul,oman
vistaalegre,panama
veracruz,panama
tocumen,panama
santiagodeveraguas,panama
sanmiguelito,panama
puertoarmuelles,panama
pedregal,panama
panamá,panama
pacora,panama
nuevoarraiján,panama
lascumbres,panama
laconcepción,panama
lachorrera,panama
lacabima,panama
david,panama
colón,panama
chitré,panama
chilibre,panama
chepo,panama
changuinola,panama
cativá,panama
arraiján,panama
alcaldedíaz,panama
aguadulce,panama
yurimaguas,peru
virú,peru
uchiza,peru
tumbes,peru
trujillo,peru
tocache,peru
tingomaría,peru
tambogrande,peru
talara,peru
sullana,peru
sechura,peru
santiagodecao,peru
sanpedrodelloc,peru
saña,peru
rioja,peru
querecotillo,peru
pucallpa,peru
piura,peru
pimentel,peru
picsi,peru
paita,peru
paiján,peru
pacasmayo,peru
moyobamba,peru
monsefú,peru
moche,peru
marcavelica,peru
launión,peru
laredo,peru
lapeca,peru
lambayeque,peru
juanjuí,peru
jaén,peru
iquitos,peru
huaraz,peru
huánuco,peru
huamachuco,peru
guadalupe,peru
ferreñafe,peru
coishco,peru
chulucanas,peru
chongoyape,peru
chocope,peru
chimbote,peru
chiclayo,peru
chepén,peru
chachapoyas,peru
catacaos,peru
cajamarca,peru
bellavista,peru
baguagrande,peru
labreita,peru
zarumilla,peru
yunguyo,peru
yanacancha,peru
tarma,peru
tambopata,peru
tacna,peru
santiagodesurco,peru
sicuani,peru
satipo,peru
sanvicentedecañete,peru
santaana,peru
sanisidro,peru
sanclemente,peru
puno,peru
puertomaldonado,peru
pisco,peru
paramonga,peru
nuevoimperial,peru
nazca,peru
moquegua,peru
mollendo,peru
minasdemarcona,peru
mala,peru
lima,peru
laoroya,peru
junín,peru
juliaca,peru
jauja,peru
imperial,peru
ilo,peru
ilave,peru
ica,peru
huaura,peru
huarmey,peru
huaral,peru
huanta,peru
huancayo,peru
huancavelica,peru
hualmay,peru
huacho,peru
cusco,peru
chosica,peru
chinchaalta,peru
chaupimarca,peru
chancay,peru
cerrodepasco,peru
camaná,peru
callao,peru
barranca,peru
ayaviri,peru
ayacucho,peru
arequipa,peru
andahuaylas,peru
abancay,peru
larinconada,peru
punaauia,frenchpolynesia
papeete,frenchpolynesia
faaa,frenchpolynesia
wewak,papuanewguinea
portmoresby,papuanewguinea
popondetta,papuanewguinea
mounthagen,papuanewguinea
mendi,papuanewguinea
madang,papuanewguinea
lae,papuanewguinea
kokopo,papuanewguinea
kimbe,papuanewguinea
goroka,papuanewguinea
daru,papuanewguinea
bulolo,papuanewguinea
arawa,papuanewguinea
zamboanga,philippines
wao,philippines
virac,philippines
vigan,philippines
victorias,philippines
victoria,philippines
veruela,philippines
valencia,philippines
urdaneta,philippines
ualog,philippines
tupi,philippines
tuguegaraocity,philippines
trento,philippines
toledo,philippines
tiwi,philippines
ternate,philippines
teresa,philippines
telabastagan,philippines
taytay,philippines
tayabas,philippines
tarlaccity,philippines
tanza,philippines
tanjay,philippines
tangub,philippines
tandag,philippines
tanay,philippines
tanauan,philippines
tanauan,philippines
taloc,philippines
talisay,philippines
talisay,philippines
talisay,philippines
talavera,philippines
talacogon,philippines
tagum,philippines
taguig,philippines
tagudin,philippines
tagoloan,philippines
tagbilarancity,philippines
tagas,philippines
tacurong,philippines
tabuk,philippines
tabaco,philippines
taal,philippines
surigao,philippines
surallah,philippines
subic,philippines
suay,philippines
sorsogon,philippines
solano,philippines
solana,philippines
sitangkai,philippines
sipalay,philippines
silang,philippines
sibulan,philippines
sexmoan,philippines
sebu,philippines
sariaya,philippines
sanvicente,philippines
santotomas,philippines
santol,philippines
santiago,philippines
santarosa,philippines
santamaria,philippines
santamaria,philippines
santacruz,philippines
santacruz,philippines
santacruz,philippines
santacatalina,philippines
santabarbara,philippines
santaana,philippines
sansimon,philippines
sanpedro,philippines
sanpascual,philippines
sanpablo,philippines
sannicolas,philippines
sannarciso,philippines
sanmiguel,philippines
sanmiguel,philippines
sanmateo,philippines
sanmateo,philippines
sanmariano,philippines
sanmarcelino,philippines
sanluis,philippines
sanleonardo,philippines
sanjuan,philippines
sanjosedelmonte,philippines
sanjose,philippines
sanjose,philippines
sanildefonso,philippines
sanfrancisco,philippines
aurora,philippines
sanfrancisco,philippines
sanfernando,philippines
sanfernando,philippines
sanfernando,philippines
sanantonio,philippines
sanantonio,philippines
sanantonio,philippines
sampaloc,philippines
samal,philippines
samal,philippines
sagay,philippines
sablayan,philippines
roxas,philippines
roxascity,philippines
roxas,philippines
romblon,philippines
rizal,philippines
recodo,philippines
ramos,philippines
ramon,philippines
quiapo,philippines
quezoncity,philippines
quezon,philippines
quezon,philippines
pulupandan,philippines
pulongsantacruz,philippines
pulilan,philippines
puertoprincesa,philippines
portarea,philippines
porac,philippines
polomolok,philippines
polangui,philippines
plaridel,philippines
pio,philippines
pinamungahan,philippines
pinamalayan,philippines
pililla,philippines
pilar,philippines
pila,philippines
peñaranda,philippines
patuto,philippines
passi,philippines
parang,philippines
paraiso,philippines
papaya,philippines
paombong,philippines
pantubig,philippines
paniqui,philippines
pangil,philippines
pandi,philippines
pandacaqui,philippines
panalanoy,philippines
panabo,philippines
palo,philippines
palayancity,philippines
pagbilao,philippines
pagaluñgan,philippines
pagadian,philippines
paete,philippines
pacol,philippines
ozamizcity,philippines
oroquieta,philippines
ormoc,philippines
orion,philippines
orani,philippines
olongapo,philippines
obando,philippines
noveleta,philippines
norzagaray,philippines
newcorella,philippines
nasugbu,philippines
narra,philippines
naic,philippines
nagcarlan,philippines
naga,philippines
naga,philippines
nabunturan,philippines
nabua,philippines
muricay,philippines
murcia,philippines
muñoz,philippines
morong,philippines
morong,philippines
rodriguez,philippines
monkayo,philippines
molave,philippines
minglanilla,philippines
midsayap,philippines
meycauayan,philippines
mexico,philippines
mercedes,philippines
mendez-nuñez,philippines
mauban,philippines
mati,philippines
masinloc,philippines
masbate,philippines
masantol,philippines
mariveles,philippines
marilao,philippines
mariano,philippines
marawicity,philippines
maramag,philippines
maragondon,philippines
mantampay,philippines
mansilingan,philippines
